Time,"Velocity:0","Velocity:1","Velocity:2","Water_Saturation","Gas_Saturation","Water_Saturation_mean","Gas_Saturation_mean","Oil_Saturation","Oil_Saturation_mean","Gas_Viscosity","Apparent_viscosity","Gas_Mobility","Water_Mobility","Total_Mobility","Gas_Density","Oil_Pressure","Water_Pressure","Permeability","Porosity","Gas_pressure","Points:0","Points:1","Points:2"
1700,1.6157e-05,2.7606e-19,0,0.35891,0.52866,0.35891,0.52866,0.11243,0.11243,0.12882,0.22507,3.1091,1.3328,4.4431,1.165,8.4999e+05,8.4999e+05,-11.555,0.22,8.4999e+05,0,0,0
1700,1.6157e-05,2.7606e-19,0,0.35891,0.52866,0.35891,0.52866,0.11243,0.11243,0.12882,0.22507,3.1091,1.3328,4.4431,1.165,8.4999e+05,8.4999e+05,-11.555,0.22,8.4999e+05,0.004,0,0
1700,1.6157e-05,-1.3803e-19,0,0.35891,0.52866,0.35891,0.52866,0.11243,0.11243,0.12882,0.22507,3.1091,1.3328,4.4431,1.165,8.4999e+05,8.4999e+05,-11.555,0.22,8.4999e+05,0,0.035449,0
1700,1.6157e-05,-1.3803e-19,0,0.35891,0.52866,0.35891,0.52866,0.11243,0.11243,0.12882,0.22507,3.1091,1.3328,4.4431,1.165,8.4999e+05,8.4999e+05,-11.555,0.22,8.4999e+05,0.004,0.035449,0
1700,1.6157e-05,2.7311e-19,0,0.35867,0.52728,0.35843,0.52591,0.11404,0.11566,0.12843,0.22603,3.0973,1.3252,4.4242,1.165,8.469e+05,8.469e+05,-11.555,0.22,8.469e+05,0.004,0,0
1700,1.6157e-05,2.7311e-19,0,0.35819,0.52454,0.35843,0.52591,0.11727,0.11566,0.12843,0.22892,3.0555,1.3101,4.3684,1.165,8.469e+05,8.469e+05,-11.555,0.22,8.469e+05,0.008,0,0
1700,1.6157e-05,-1.3655e-19,0,0.35867,0.52728,0.35843,0.52591,0.11404,0.11566,0.12843,0.22603,3.0973,1.3252,4.4242,1.165,8.469e+05,8.469e+05,-11.555,0.22,8.469e+05,0.004,0.035449,0
1700,1.6157e-05,-1.3655e-19,0,0.35819,0.52454,0.35843,0.52591,0.11727,0.11566,0.12843,0.22892,3.0555,1.3101,4.3684,1.165,8.469e+05,8.469e+05,-11.555,0.22,8.469e+05,0.008,0.035449,0
1700,1.6157e-05,2.6961e-19,0,0.35814,0.52418,0.35786,0.52246,0.11767,0.11968,0.12798,0.2287,3.061,1.3086,4.3726,1.165,8.4377e+05,8.4377e+05,-11.555,0.22,8.4377e+05,0.008,0,0
1700,1.6157e-05,2.6961e-19,0,0.35757,0.52073,0.35786,0.52246,0.1217,0.11968,0.12798,0.23233,3.0088,1.2906,4.3042,1.165,8.4377e+05,8.4377e+05,-11.555,0.22,8.4377e+05,0.012,0,0
1700,1.6157e-05,2.6961e-19,0,0.35814,0.52418,0.35786,0.52246,0.11767,0.11968,0.12798,0.2287,3.061,1.3086,4.3726,1.165,8.4377e+05,8.4377e+05,-11.555,0.22,8.4377e+05,0.008,0.035449,0
1700,1.6157e-05,2.6961e-19,0,0.35757,0.52073,0.35786,0.52246,0.1217,0.11968,0.12798,0.23233,3.0088,1.2906,4.3042,1.165,8.4377e+05,8.4377e+05,-11.555,0.22,8.4377e+05,0.012,0.035449,0
1700,1.6157e-05,-3.9838e-19,0,0.35756,0.52067,0.35727,0.51888,0.12178,0.12386,0.12752,0.23182,3.0187,1.2902,4.3138,1.165,8.406e+05,8.406e+05,-11.555,0.22,8.406e+05,0.012,0,0
1700,1.6157e-05,-3.9838e-19,0,0.35697,0.51708,0.35727,0.51888,0.12594,0.12386,0.12752,0.23561,2.9648,1.2723,4.2443,1.165,8.406e+05,8.406e+05,-11.555,0.22,8.406e+05,0.016,0,0
1700,1.6157e-05,1.1951e-18,0,0.35756,0.52067,0.35727,0.51888,0.12178,0.12386,0.12752,0.23182,3.0187,1.2902,4.3138,1.165,8.406e+05,8.406e+05,-11.555,0.22,8.406e+05,0.012,0.035449,0
1700,1.6157e-05,1.1951e-18,0,0.35697,0.51708,0.35727,0.51888,0.12594,0.12386,0.12752,0.23561,2.9648,1.2723,4.2443,1.165,8.406e+05,8.406e+05,-11.555,0.22,8.406e+05,0.016,0.035449,0
1700,1.6157e-05,-7.851e-19,0,0.35697,0.51702,0.35668,0.51529,0.12601,0.12803,0.12707,0.2351,2.9742,1.272,4.2535,1.165,8.3738e+05,8.3738e+05,-11.555,0.22,8.3738e+05,0.016,0,0
1700,1.6157e-05,-7.851e-19,0,0.3564,0.51355,0.35668,0.51529,0.13005,0.12803,0.12707,0.23881,2.9225,1.2548,4.1874,1.165,8.3738e+05,8.3738e+05,-11.555,0.22,8.3738e+05,0.02,0,0
1700,1.6157e-05,3.9285e-19,0,0.35697,0.51702,0.35668,0.51529,0.12601,0.12803,0.12707,0.2351,2.9742,1.272,4.2535,1.165,8.3738e+05,8.3738e+05,-11.555,0.22,8.3738e+05,0.016,0.035449,0
1700,1.6157e-05,3.9285e-19,0,0.3564,0.51355,0.35668,0.51529,0.13005,0.12803,0.12707,0.23881,2.9225,1.2548,4.1874,1.165,8.3738e+05,8.3738e+05,-11.555,0.22,8.3738e+05,0.02,0.035449,0
1700,1.6157e-05,-3.9533e-22,0,0.35639,0.5135,0.35612,0.51182,0.13011,0.13206,0.12665,0.23832,2.9314,1.2545,4.196,1.165,8.3411e+05,8.3411e+05,-11.555,0.22,8.3411e+05,0.02,0,0
1700,1.6157e-05,-3.9533e-22,0,0.35585,0.51014,0.35612,0.51182,0.13401,0.13206,0.12665,0.24196,2.8817,1.238,4.133,1.165,8.3411e+05,8.3411e+05,-11.555,0.22,8.3411e+05,0.024,0,0
1700,1.6157e-05,3.8673e-19,0,0.35639,0.5135,0.35612,0.51182,0.13011,0.13206,0.12665,0.23832,2.9314,1.2545,4.196,1.165,8.3411e+05,8.3411e+05,-11.555,0.22,8.3411e+05,0.02,0.035449,0
1700,1.6157e-05,3.8673e-19,0,0.35585,0.51014,0.35612,0.51182,0.13401,0.13206,0.12665,0.24196,2.8817,1.238,4.133,1.165,8.3411e+05,8.3411e+05,-11.555,0.22,8.3411e+05,0.024,0.035449,0
1700,1.6157e-05,2.5432e-19,0,0.35584,0.51009,0.35557,0.50846,0.13407,0.13596,0.12626,0.24148,2.89,1.2378,4.1411,1.165,8.308e+05,8.308e+05,-11.555,0.22,8.308e+05,0.024,0,0
1700,1.6157e-05,2.5432e-19,0,0.35531,0.50684,0.35557,0.50846,0.13786,0.13596,0.12626,0.24505,2.8422,1.2219,4.0808,1.165,8.308e+05,8.308e+05,-11.555,0.22,8.308e+05,0.028,0,0
1700,1.6157e-05,-1.2746e-19,0,0.35584,0.51009,0.35557,0.50846,0.13407,0.13596,0.12626,0.24148,2.89,1.2378,4.1411,1.165,8.308e+05,8.308e+05,-11.555,0.22,8.308e+05,0.024,0.035449,0
1700,1.6157e-05,-1.2746e-19,0,0.35531,0.50684,0.35557,0.50846,0.13786,0.13596,0.12626,0.24505,2.8422,1.2219,4.0808,1.165,8.308e+05,8.308e+05,-11.555,0.22,8.308e+05,0.028,0.035449,0
1700,1.6157e-05,-6.277e-19,0,0.3553,0.50679,0.35504,0.50521,0.13791,0.13975,0.12588,0.2446,2.85,1.2217,4.0884,1.165,8.2744e+05,8.2744e+05,-11.555,0.22,8.2744e+05,0.028,0,0
1700,1.6157e-05,-6.277e-19,0,0.35478,0.50363,0.35504,0.50521,0.14158,0.13975,0.12588,0.24809,2.804,1.2063,4.0308,1.165,8.2744e+05,8.2744e+05,-11.555,0.22,8.2744e+05,0.032,0,0
1700,1.6157e-05,5.0216e-19,0,0.3553,0.50679,0.35504,0.50521,0.13791,0.13975,0.12588,0.2446,2.85,1.2217,4.0884,1.165,8.2744e+05,8.2744e+05,-11.555,0.22,8.2744e+05,0.028,0.035449,0
1700,1.6157e-05,5.0216e-19,0,0.35478,0.50363,0.35504,0.50521,0.14158,0.13975,0.12588,0.24809,2.804,1.2063,4.0308,1.165,8.2744e+05,8.2744e+05,-11.555,0.22,8.2744e+05,0.032,0.035449,0
1700,1.6157e-05,-8.6713e-19,0,0.35478,0.50358,0.35453,0.50205,0.14164,0.14342,0.12552,0.24766,2.8112,1.2061,4.0379,1.165,8.2404e+05,8.2404e+05,-11.555,0.22,8.2404e+05,0.032,0,0
1700,1.6157e-05,-8.6713e-19,0,0.35427,0.50053,0.35453,0.50205,0.1452,0.14342,0.12552,0.25108,2.7669,1.1913,3.9827,1.165,8.2404e+05,8.2404e+05,-11.555,0.22,8.2404e+05,0.036,0,0
1700,1.6157e-05,6.1938e-19,0,0.35478,0.50358,0.35453,0.50205,0.14164,0.14342,0.12552,0.24766,2.8112,1.2061,4.0379,1.165,8.2404e+05,8.2404e+05,-11.555,0.22,8.2404e+05,0.032,0.035449,0
1700,1.6157e-05,6.1938e-19,0,0.35427,0.50053,0.35453,0.50205,0.1452,0.14342,0.12552,0.25108,2.7669,1.1913,3.9827,1.165,8.2404e+05,8.2404e+05,-11.555,0.22,8.2404e+05,0.036,0.035449,0
1700,1.6157e-05,-1.2187e-19,0,0.35427,0.50048,0.35402,0.499,0.14525,0.14698,0.12519,0.25066,2.7737,1.1911,3.9894,1.165,8.2059e+05,8.2059e+05,-11.555,0.22,8.2059e+05,0.036,0,0
1700,1.6157e-05,-1.2187e-19,0,0.35378,0.49751,0.35402,0.499,0.14871,0.14698,0.12519,0.25402,2.731,1.1769,3.9366,1.165,8.2059e+05,8.2059e+05,-11.555,0.22,8.2059e+05,0.04,0,0
1700,1.6157e-05,-1.2187e-19,0,0.35427,0.50048,0.35402,0.499,0.14525,0.14698,0.12519,0.25066,2.7737,1.1911,3.9894,1.165,8.2059e+05,8.2059e+05,-11.555,0.22,8.2059e+05,0.036,0.035449,0
1700,1.6157e-05,-1.2187e-19,0,0.35378,0.49751,0.35402,0.499,0.14871,0.14698,0.12519,0.25402,2.731,1.1769,3.9366,1.165,8.2059e+05,8.2059e+05,-11.555,0.22,8.2059e+05,0.04,0.035449,0
1700,1.6157e-05,-7.9066e-22,0,0.35377,0.49747,0.35353,0.49603,0.14876,0.15044,0.12487,0.25362,2.7373,1.1767,3.9429,1.165,8.1709e+05,8.1709e+05,-11.555,0.22,8.1709e+05,0.04,0,0
1700,1.6157e-05,-7.9066e-22,0,0.3533,0.49459,0.35353,0.49603,0.15212,0.15044,0.12487,0.25691,2.6962,1.163,3.8923,1.165,8.1709e+05,8.1709e+05,-11.555,0.22,8.1709e+05,0.044,0,0
1700,1.6157e-05,-7.9066e-22,0,0.35377,0.49747,0.35353,0.49603,0.14876,0.15044,0.12487,0.25362,2.7373,1.1767,3.9429,1.165,8.1709e+05,8.1709e+05,-11.555,0.22,8.1709e+05,0.04,0.035449,0
1700,1.6157e-05,-7.9066e-22,0,0.3533,0.49459,0.35353,0.49603,0.15212,0.15044,0.12487,0.25691,2.6962,1.163,3.8923,1.165,8.1709e+05,8.1709e+05,-11.555,0.22,8.1709e+05,0.044,0.035449,0
1700,1.6157e-05,8.3515e-19,0,0.35329,0.49455,0.35306,0.49315,0.15217,0.1538,0.12457,0.25653,2.7021,1.1628,3.8982,1.165,8.1355e+05,8.1355e+05,-11.555,0.22,8.1355e+05,0.044,0,0
1700,1.6157e-05,8.3515e-19,0,0.35283,0.49175,0.35306,0.49315,0.15543,0.1538,0.12457,0.25976,2.6624,1.1496,3.8498,1.165,8.1355e+05,8.1355e+05,-11.555,0.22,8.1355e+05,0.048,0,0
1700,1.6157e-05,1.1999e-19,0,0.35329,0.49455,0.35306,0.49315,0.15217,0.1538,0.12457,0.25653,2.7021,1.1628,3.8982,1.165,8.1355e+05,8.1355e+05,-11.555,0.22,8.1355e+05,0.044,0.035449,0
1700,1.6157e-05,1.1999e-19,0,0.35283,0.49175,0.35306,0.49315,0.15543,0.1538,0.12457,0.25976,2.6624,1.1496,3.8498,1.165,8.1355e+05,8.1355e+05,-11.555,0.22,8.1355e+05,0.048,0.035449,0
1700,1.6157e-05,-1.1694e-19,0,0.35282,0.49171,0.35259,0.49035,0.15547,0.15706,0.12428,0.25939,2.668,1.1494,3.8552,1.165,8.0997e+05,8.0997e+05,-11.555,0.22,8.0997e+05,0.048,0,0
1700,1.6157e-05,-1.1694e-19,0,0.35237,0.48899,0.35259,0.49035,0.15865,0.15706,0.12428,0.26255,2.6296,1.1366,3.8088,1.165,8.0997e+05,8.0997e+05,-11.555,0.22,8.0997e+05,0.052,0,0
1700,1.6157e-05,5.8944e-19,0,0.35282,0.49171,0.35259,0.49035,0.15547,0.15706,0.12428,0.25939,2.668,1.1494,3.8552,1.165,8.0997e+05,8.0997e+05,-11.555,0.22,8.0997e+05,0.048,0.035449,0
1700,1.6157e-05,5.8944e-19,0,0.35237,0.48899,0.35259,0.49035,0.15865,0.15706,0.12428,0.26255,2.6296,1.1366,3.8088,1.165,8.0997e+05,8.0997e+05,-11.555,0.22,8.0997e+05,0.052,0.035449,0
1700,1.6157e-05,-3.9533e-22,0,0.35236,0.48895,0.35214,0.48763,0.15869,0.16023,0.12401,0.2622,2.6348,1.1364,3.8139,1.165,8.0634e+05,8.0634e+05,-11.555,0.22,8.0634e+05,0.052,0,0
1700,1.6157e-05,-3.9533e-22,0,0.35192,0.4863,0.35214,0.48763,0.16178,0.16023,0.12401,0.2653,2.5978,1.124,3.7693,1.165,8.0634e+05,8.0634e+05,-11.555,0.22,8.0634e+05,0.056,0,0
1700,1.6157e-05,-3.4932e-19,0,0.35236,0.48895,0.35214,0.48763,0.15869,0.16023,0.12401,0.2622,2.6348,1.1364,3.8139,1.165,8.0634e+05,8.0634e+05,-11.555,0.22,8.0634e+05,0.052,0.035449,0
1700,1.6157e-05,-3.4932e-19,0,0.35192,0.4863,0.35214,0.48763,0.16178,0.16023,0.12401,0.2653,2.5978,1.124,3.7693,1.165,8.0634e+05,8.0634e+05,-11.555,0.22,8.0634e+05,0.056,0.035449,0
1700,1.6157e-05,-1.1493e-19,0,0.35192,0.48627,0.3517,0.48498,0.16181,0.16332,0.12376,0.26496,2.6026,1.1239,3.7741,1.165,8.0267e+05,8.0267e+05,-11.555,0.22,8.0267e+05,0.056,0,0
1700,1.6157e-05,-1.1493e-19,0,0.35149,0.48369,0.3517,0.48498,0.16482,0.16332,0.12376,0.26801,2.5668,1.1119,3.7312,1.165,8.0267e+05,8.0267e+05,-11.555,0.22,8.0267e+05,0.06,0,0
1700,1.6157e-05,-1.1493e-19,0,0.35192,0.48627,0.3517,0.48498,0.16181,0.16332,0.12376,0.26496,2.6026,1.1239,3.7741,1.165,8.0267e+05,8.0267e+05,-11.555,0.22,8.0267e+05,0.056,0.035449,0
1700,1.6157e-05,-1.1493e-19,0,0.35149,0.48369,0.3517,0.48498,0.16482,0.16332,0.12376,0.26801,2.5668,1.1119,3.7312,1.165,8.0267e+05,8.0267e+05,-11.555,0.22,8.0267e+05,0.06,0.035449,0
1700,1.6157e-05,-1.1359e-19,0,0.35148,0.48366,0.35127,0.4824,0.16486,0.16633,0.12351,0.26769,2.5714,1.1117,3.7357,1.165,7.9896e+05,7.9896e+05,-11.555,0.22,7.9896e+05,0.06,0,0
1700,1.6157e-05,-1.1359e-19,0,0.35106,0.48114,0.35127,0.4824,0.1678,0.16633,0.12351,0.27068,2.5366,1.1001,3.6944,1.165,7.9896e+05,7.9896e+05,-11.555,0.22,7.9896e+05,0.064,0,0
1700,1.6157e-05,2.2717e-19,0,0.35148,0.48366,0.35127,0.4824,0.16486,0.16633,0.12351,0.26769,2.5714,1.1117,3.7357,1.165,7.9896e+05,7.9896e+05,-11.555,0.22,7.9896e+05,0.06,0.035449,0
1700,1.6157e-05,2.2717e-19,0,0.35106,0.48114,0.35127,0.4824,0.1678,0.16633,0.12351,0.27068,2.5366,1.1001,3.6944,1.165,7.9896e+05,7.9896e+05,-11.555,0.22,7.9896e+05,0.064,0.035449,0
1700,1.6157e-05,-3.3684e-19,0,0.35106,0.48111,0.35085,0.47989,0.16783,0.16926,0.12329,0.27037,2.5409,1.1,3.6987,1.165,7.952e+05,7.952e+05,-11.555,0.22,7.952e+05,0.064,0,0
1700,1.6157e-05,-3.3684e-19,0,0.35064,0.47866,0.35085,0.47989,0.1707,0.16926,0.12329,0.27331,2.5072,1.0887,3.6589,1.165,7.952e+05,7.952e+05,-11.555,0.22,7.952e+05,0.068,0,0
1700,1.6157e-05,0,0,0.35106,0.48111,0.35085,0.47989,0.16783,0.16926,0.12329,0.27037,2.5409,1.1,3.6987,1.165,7.952e+05,7.952e+05,-11.555,0.22,7.952e+05,0.064,0.035449,0
1700,1.6157e-05,0,0,0.35064,0.47866,0.35085,0.47989,0.1707,0.16926,0.12329,0.27331,2.5072,1.0887,3.6589,1.165,7.952e+05,7.952e+05,-11.555,0.22,7.952e+05,0.068,0.035449,0
1700,1.6157e-05,1.1101e-19,0,0.35064,0.47863,0.35044,0.47743,0.17073,0.17213,0.12307,0.27301,2.5112,1.0886,3.6628,1.165,7.9139e+05,7.9139e+05,-11.555,0.22,7.9139e+05,0.068,0,0
1700,1.6157e-05,1.1101e-19,0,0.35024,0.47623,0.35044,0.47743,0.17353,0.17213,0.12307,0.2759,2.4785,1.0776,3.6244,1.165,7.9139e+05,7.9139e+05,-11.555,0.22,7.9139e+05,0.072,0,0
1700,1.6157e-05,1.1101e-19,0,0.35064,0.47863,0.35044,0.47743,0.17073,0.17213,0.12307,0.27301,2.5112,1.0886,3.6628,1.165,7.9139e+05,7.9139e+05,-11.555,0.22,7.9139e+05,0.068,0.035449,0
1700,1.6157e-05,1.1101e-19,0,0.35024,0.47623,0.35044,0.47743,0.17353,0.17213,0.12307,0.2759,2.4785,1.0776,3.6244,1.165,7.9139e+05,7.9139e+05,-11.555,0.22,7.9139e+05,0.072,0.035449,0
1700,1.6157e-05,5.4961e-19,0,0.35023,0.47621,0.35003,0.47503,0.17356,0.17493,0.12286,0.27562,2.4823,1.0775,3.6282,1.165,7.8755e+05,7.8755e+05,-11.555,0.22,7.8755e+05,0.072,0,0
1700,1.6157e-05,5.4961e-19,0,0.34984,0.47386,0.35003,0.47503,0.1763,0.17493,0.12286,0.27847,2.4504,1.0668,3.5911,1.165,7.8755e+05,7.8755e+05,-11.555,0.22,7.8755e+05,0.076,0,0
1700,1.6157e-05,-1.0897e-19,0,0.35023,0.47621,0.35003,0.47503,0.17356,0.17493,0.12286,0.27562,2.4823,1.0775,3.6282,1.165,7.8755e+05,7.8755e+05,-11.555,0.22,7.8755e+05,0.072,0.035449,0
1700,1.6157e-05,-1.0897e-19,0,0.34984,0.47386,0.35003,0.47503,0.1763,0.17493,0.12286,0.27847,2.4504,1.0668,3.5911,1.165,7.8755e+05,7.8755e+05,-11.555,0.22,7.8755e+05,0.076,0.035449,0
1700,1.6157e-05,6.521e-19,0,0.34983,0.47383,0.34964,0.47269,0.17633,0.17768,0.12267,0.2782,2.454,1.0667,3.5946,1.165,7.8366e+05,7.8366e+05,-11.555,0.22,7.8366e+05,0.076,0,0
1700,1.6157e-05,6.521e-19,0,0.34945,0.47154,0.34964,0.47269,0.17902,0.17768,0.12267,0.281,2.423,1.0562,3.5587,1.165,7.8366e+05,7.8366e+05,-11.555,0.22,7.8366e+05,0.08,0,0
1700,1.6157e-05,-9.7617e-19,0,0.34983,0.47383,0.34964,0.47269,0.17633,0.17768,0.12267,0.2782,2.454,1.0667,3.5946,1.165,7.8366e+05,7.8366e+05,-11.555,0.22,7.8366e+05,0.076,0.035449,0
1700,1.6157e-05,-9.7617e-19,0,0.34945,0.47154,0.34964,0.47269,0.17902,0.17768,0.12267,0.281,2.423,1.0562,3.5587,1.165,7.8366e+05,7.8366e+05,-11.555,0.22,7.8366e+05,0.08,0.035449,0
1700,1.6157e-05,4.3025e-19,0,0.34944,0.47151,0.34925,0.47039,0.17904,0.18036,0.12249,0.28074,2.4263,1.0562,3.562,1.165,7.7973e+05,7.7973e+05,-11.555,0.22,7.7973e+05,0.08,0,0
1700,1.6157e-05,4.3025e-19,0,0.34906,0.46926,0.34925,0.47039,0.18168,0.18036,0.12249,0.28351,2.3962,1.046,3.5273,1.165,7.7973e+05,7.7973e+05,-11.555,0.22,7.7973e+05,0.084,0,0
1700,1.6157e-05,-5.3604e-19,0,0.34944,0.47151,0.34925,0.47039,0.17904,0.18036,0.12249,0.28074,2.4263,1.0562,3.562,1.165,7.7973e+05,7.7973e+05,-11.555,0.22,7.7973e+05,0.08,0.035449,0
1700,1.6157e-05,-5.3604e-19,0,0.34906,0.46926,0.34925,0.47039,0.18168,0.18036,0.12249,0.28351,2.3962,1.046,3.5273,1.165,7.7973e+05,7.7973e+05,-11.555,0.22,7.7973e+05,0.084,0.035449,0
1700,1.6157e-05,8.5122e-19,0,0.34906,0.46924,0.34887,0.46813,0.1817,0.183,0.12231,0.28326,2.3993,1.0459,3.5303,1.165,7.7575e+05,7.7575e+05,-11.555,0.22,7.7575e+05,0.084,0,0
1700,1.6157e-05,8.5122e-19,0,0.34868,0.46703,0.34887,0.46813,0.18429,0.183,0.12231,0.28599,2.3699,1.036,3.4967,1.165,7.7575e+05,7.7575e+05,-11.555,0.22,7.7575e+05,0.088,0,0
1700,1.6157e-05,-4.2324e-19,0,0.34906,0.46924,0.34887,0.46813,0.1817,0.183,0.12231,0.28326,2.3993,1.0459,3.5303,1.165,7.7575e+05,7.7575e+05,-11.555,0.22,7.7575e+05,0.084,0.035449,0
1700,1.6157e-05,-4.2324e-19,0,0.34868,0.46703,0.34887,0.46813,0.18429,0.183,0.12231,0.28599,2.3699,1.036,3.4967,1.165,7.7575e+05,7.7575e+05,-11.555,0.22,7.7575e+05,0.088,0.035449,0
1700,1.6157e-05,-1.5813e-21,0,0.34868,0.46701,0.34849,0.46592,0.18431,0.18558,0.12215,0.28575,2.3728,1.0359,3.4996,1.165,7.7173e+05,7.7173e+05,-11.555,0.22,7.7173e+05,0.088,0,0
1700,1.6157e-05,-1.5813e-21,0,0.34831,0.46484,0.34849,0.46592,0.18685,0.18558,0.12215,0.28844,2.344,1.0262,3.4669,1.165,7.7173e+05,7.7173e+05,-11.555,0.22,7.7173e+05,0.092,0,0
1700,1.6157e-05,3.1362e-19,0,0.34868,0.46701,0.34849,0.46592,0.18431,0.18558,0.12215,0.28575,2.3728,1.0359,3.4996,1.165,7.7173e+05,7.7173e+05,-11.555,0.22,7.7173e+05,0.088,0.035449,0
1700,1.6157e-05,3.1362e-19,0,0.34831,0.46484,0.34849,0.46592,0.18685,0.18558,0.12215,0.28844,2.344,1.0262,3.4669,1.165,7.7173e+05,7.7173e+05,-11.555,0.22,7.7173e+05,0.092,0.035449,0
1700,1.6157e-05,-7.2925e-19,0,0.34831,0.46482,0.34813,0.46375,0.18688,0.18813,0.122,0.28822,2.3468,1.0261,3.4696,1.165,7.6767e+05,7.6767e+05,-11.555,0.22,7.6767e+05,0.092,0,0
1700,1.6157e-05,-7.2925e-19,0,0.34794,0.46268,0.34813,0.46375,0.18937,0.18813,0.122,0.29087,2.3187,1.0166,3.4379,1.165,7.6767e+05,7.6767e+05,-11.555,0.22,7.6767e+05,0.096,0,0
1700,1.6157e-05,2.0632e-19,0,0.34831,0.46482,0.34813,0.46375,0.18688,0.18813,0.122,0.28822,2.3468,1.0261,3.4696,1.165,7.6767e+05,7.6767e+05,-11.555,0.22,7.6767e+05,0.092,0.035449,0
1700,1.6157e-05,2.0632e-19,0,0.34794,0.46268,0.34813,0.46375,0.18937,0.18813,0.122,0.29087,2.3187,1.0166,3.4379,1.165,7.6767e+05,7.6767e+05,-11.555,0.22,7.6767e+05,0.096,0.035449,0
1700,1.6157e-05,-1.133e-18,0,0.34794,0.46266,0.34776,0.46161,0.18939,0.19062,0.12185,0.29066,2.3213,1.0166,3.4405,1.165,7.6357e+05,7.6357e+05,-11.555,0.22,7.6357e+05,0.096,0,0
1700,1.6157e-05,-1.133e-18,0,0.34758,0.46056,0.34776,0.46161,0.19185,0.19062,0.12185,0.29329,2.2938,1.0073,3.4096,1.165,7.6357e+05,7.6357e+05,-11.555,0.22,7.6357e+05,0.1,0,0
